SN,Suburb,Category,Business Name,Address,Latitude,Longitude,Short Description,Contact Phone,Contact Email,Website,Rating,Reviews
474,"Murray Bridge, SA",restaurants,McDonalds Family Restaurants,"27 Adelaide Rd, Murray Bridge SA 5253",-35.12117,139.27119,,,,,3,1
475,"Henley Beach, SA",restaurants,Thai Orchid Restaurant,"255 Esplanade St, Henley Beach SA 5022",-34.91999,138.49393,,,,,4,9
476,"Hallett Cove, SA",restaurants,Barnacle Bill,"Shop 27, Hallett Cove Mall, Cnr Lonsdale & Ramrod Rds, Hallett Cove SA 5158",-35.07766,138.518797,,,,,4,1
477,"Marleston, SA",restaurants,Rex Hotel,"172 Richmond Rd, Marleston SA 5033",-34.94276,138.5645,,,,,3,3
478,"Adelaide, SA",restaurants,House Of Chow Restaurant,"82 Hutt St (Cnr Wakefield St), Adelaide SA 5000",-34.92835,138.6124,,,,,3,5
479,"Crafers, SA",restaurants,Jimmies on the Summit,"6 Main St, Crafers SA 5152",-34.99792,138.70448,,,,,4,5
480,"Norwood, SA",restaurants,Samurai Teppanyaki House,"210 The Pde, Norwood SA 5067",-34.921407,138.637464,,,,,5,1
481,"Adelaide, SA",restaurants,Kathmandu Restaurant,"214 Hutt St, Adelaide SA 5000",-34.93284,138.61246,,,,,4,1
482,"Torrensville, SA",restaurants,Abyssinan Restaurant,"126 Henley Beach Rd, Torrensville SA 5031",-34.92354,138.56705,,,,,3.5,7
483,"Unley, SA",restaurants,Barzaar,"166 Unley Rd, Unley SA 5061",-34.9493,138.60655,,,,,3,2
484,"Adelaide, SA",restaurants,Rockford Adelaide,"164 Hindley St, Adelaide SA 5000",-34.92312,138.59284,,,,,3,1
485,"Bedford Park, SA",restaurants,Ping Pong Sushi,"Shp1/ 4 Rupert Ave, Bedford Park SA 5042",-35.01984,138.56706,,,,,3,1
486,"Adelaide, SA",restaurants,Kenji Modern Japanese,"Shop 5, 242 Hutt St, Adelaide SA 5000",-34.93398,138.61255,,,,,4,9
487,"O'Halloran Hill, SA",restaurants,Vietnam Hill Top Restaurant,"93 Main South Rd, O'Halloran Hill SA 5158",-35.06556,138.555607,,,,,2.5,2
488,"Adelaide, SA",restaurants,Market Plaza Food Court,"61- 63 Grote St, Adelaide SA 5000",-34.928837,138.59703,,,,,4.5,7
489,"Adelaide, SA",restaurants,Hotaru,"162- 164 Gouger St, Adelaide SA 5000",-34.9302,138.59308,,,,,4.5,2
490,"Glenelg, SA",restaurants,The Rocks,"18 Holdfast Prm, Glenelg SA 5045",-34.97813,138.5113,,,,,3,1
491,"Robe, SA",restaurants,Dragon Village Licensed Chinese Restaurant,Robe SA 5276,-37.165961,139.771257,,,,,4,1
492,"Mt Barker, SA",restaurants,Barnacle Bill,"14B Walker St, Mt Barker SA 5251",-35.06722,138.85799,,,,,3,2
493,"Grange, SA",restaurants,Thai Spice,"557 Grange Rd, Grange SA 5022",-34.90651,138.50533,,,,,3,3
494,"Regency Park, SA",restaurants,Graduates Restaurant,"137 Days Rd, Regency Park SA 5010",-34.867525,138.565714,,,,,4,1
495,"Adelaide, SA",restaurants,Hotaru Japanese Restaurant,"162 Gouger St, Adelaide SA 5000",-34.9302,138.59308,,,,,4.5,2
496,"Kensington, SA",restaurants,Kensington Hotel,"23 Regent St, Kensington SA 5068",-34.9216,138.64561,,,,,3,3
497,"Port Adelaide, SA",restaurants,Pancakes At The Port,"1 Mercantile Dock, Port Adelaide SA 5015",-34.841957,138.505489,,,,,3,2
498,"Glenelg, SA",restaurants,Kathmandu Palace Restaurant,"9 Nile St, Glenelg SA 5045",-34.979676,138.514331,,,,,5,3
499,"Salisbury, SA",restaurants,Fasta Pasta,"28 Park Tce, Salisbury SA 5108",-34.76351,138.64401,,,,,4,1
500,"Adelaide, SA",restaurants,Union Hotel,"70 Waymouth St, Adelaide SA 5000",-34.925682,138.597319,,,,,3.5,12
501,"O'Halloran Hill, SA",restaurants,Imperial Prince Restaurant,"115 Main South Rd, O'Halloran Hill SA 5158",-35.06967,138.55502,,,,,3.5,3
502,"Glenelg, SA",restaurants,Yum Sing Express Glenelg,"Shop 6, 7 Mosley Sq, Glenelg SA 5045",-34.980563,138.51199,,,,,0,0
503,"Linden Park, SA",restaurants,Royal Thai Restaurant,"476 Portrush Rd, Linden Park SA 5065",-34.94706,138.64336,,,,,4,2
504,"North Adelaide, SA",restaurants,The Snooty Fox Restaurant,"160 O'Connell St, North Adelaide SA 5006",-34.903981,138.595828,,,,,2,1
505,"Findon, SA",restaurants,Liquid Espresso,"Shop 1, 181- 183 Grange Rd, Findon SA 5023",-34.90444,138.54688,,,,,3,1
506,"Linden Park, SA",restaurants,Burnside Food  Wine Noodle Bistro,"Shp5/ 476 Portrush Rd, Linden Park SA 5065",-34.94706,138.64336,,,,,3.5,2
507,"Adelaide, SA",restaurants,Hong Fat BBQ Restaurant,"Shop 3, 75 Grote St, Adelaide SA 5000",-34.92914,138.59631,,,,,3,5
508,"Prospect, SA",restaurants,Maharajahs Indian Restaurant,"230 Main North Rd, Prospect SA 5082",-34.8786,138.60195,,,,,2,2
509,"Norwood, SA",restaurants,Vileroy,"27 Kensington Rd, Norwood SA 5067",-34.92754,138.62596,,,,,4,1
510,"Brighton, SA",restaurants,Charminar,"Shop 1\ 450 Brighton Rd, Brighton SA 5048",-35.01793,138.52336,,,,,2.5,7
511,"Norwood, SA",restaurants,Dannys Thai Bistro,"123a The Parade, Norwood SA 5067",-34.92085,138.63343,,,,,4,9
512,"Holden Hill, SA",restaurants,Hogs Breath Cafe,"550 North East Rd, Holden Hill SA 5088",-34.85629,138.65745,,,,,3,4
513,"North Adelaide, SA",restaurants,Fasta Pasta Pronto North Adelaide,"47 O'Connell St, North Adelaide SA 5006",-34.907897,138.596051,,,,,3.5,4
514,"Adelaide, SA",restaurants,Kathmandu Palace Restaurant,"214 Hutt St, Adelaide SA 5000",-34.93284,138.61246,,,,,4,1
515,"Highbury, SA",restaurants,Thats Amore Pizzeria,"20 Elliston Ave, Highbury SA 5089",-34.85317,138.69813,,,,,4,1
516,"Hindmarsh, SA",restaurants,Suzie Wongs Room,"120 Port Rd, Hindmarsh SA 5007",-34.906886,138.573504,,,,,4,6
517,"Roxby Downs, SA",restaurants,The Homestead Steak House Restaurant,"21 Burgoyne St, Roxby Downs SA 5725",-30.56714,136.89536,,,,,4,1
518,"Glenelg, SA",restaurants,The Rocks Grill,"16- 18 The Holdfast Prm, Glenelg SA 5045",-34.97755,138.51088,,,,,3,1
519,"Felixstow, SA",restaurants,Yang Tse River Chinese Restaurant,"477B/C Payneham Rd, Felixstow SA 5070",-34.88964,138.65514,,,,,4.5,4
520,"Currency Creek, SA",restaurants,Currency Creek Estate Wines,"Winery Rd, Currency Creek SA 5214",-35.42568929,138.7888473,,,,,5,1
521,"Newton, SA",restaurants,Chinese Garden Restaurant,"297 Montacute Rd, Newton SA 5074",-34.88669,138.68988,,,,,3,1
522,"North Haven, SA",restaurants,Sailmaster Tavern,"16 Arcadia Crt, North Haven SA 5018",-34.787668,138.488498,,,,,4,5
523,"Millswood, SA",restaurants,Vietnam Gourmet,"167 Goodwood Rd, Millswood SA 5034",-34.95507,138.59028,,,,,3,1
524,"Croydon Park, SA",restaurants,Punjabi Tandoori,"Shop 3/ 93 Days Rd, Croydon Park SA 5008",-34.87744,138.56679,,,,,4,1
525,"Adelaide, SA",restaurants,Kishi Sushi Pty Ltd,"Shp 3/ 296 Rundle St, Adelaide SA 5000",-34.92197,138.610452,,,,,3.5,6
526,"Adelaide, SA",restaurants,Seoul Restaurant,"65 Hyde St, Adelaide SA 5000",-34.9263,138.6044,,,,,4.5,6
527,"Marden, SA",restaurants,Red Rock Noodle Bar,"369 Payneham Rd, Marden SA 5070",-34.89597,138.6394,,,,,2.5,3
528,"Adelaide, SA",restaurants,Barendoe Restaurant Tapas Bar,"171 Hutt St, Adelaide SA 5000",-34.93133,138.61189,,,,,4,2
529,"Glenelg, SA",restaurants,Lido Ristorante,"Marina Pier, Holdfast Shores,, Glenelg SA 5045",-34.976279,138.510905,,,,,3,4
530,"Sturt, SA",restaurants,Fresh Choice Restaurant,"373 Diagonal Rd, Sturt SA 5047",-35.02298,138.55066,,,,,4,1
531,"West Lakes, SA",restaurants,Zaks,"149 Brebner Drv, West Lakes SA 5021",-34.87825,138.4891,,,,,4.5,3
532,"Adelaide, SA",restaurants,House Of Chow Restaurant,"82 Hutt St(Cnr Wakefield St), Adelaide SA 5000",-34.92835,138.6124,,,,,3,5
533,"Brighton, SA",restaurants,Brighton Hotel,"466 Brighton Rd, Brighton SA 5048",-35.0187,138.52346,,,,,3,2
534,"Sevenhill, SA",restaurants,Skillogalee Winery Restaurant,"Trevarrick Rd, Sevenhill SA 5453",-33.90597875,138.6174366,,,,,0,0
535,"Port Adelaide, SA",restaurants,Sidhars Curry Indian Cafe,"234 Commercial Rd, Port Adelaide SA 5015",-34.84882,138.50772,,,,,3.5,4
536,"Adelaide, SA",restaurants,Bliss Organic Garden Cafe,"7 Compton St, Adelaide SA 5000",-34.93064,138.59651,,,,,4,15
537,"Clare, SA",restaurants,Artisans Table Wine Bar  Bistro,"Wendouree Rd, Clare SA 5453",-33.8556982,138.6236409,,,,,0,0
538,"Adelaide, SA",restaurants,Mong Kok,"81- 83 Gouger St, Adelaide SA 5000",-34.93058,138.59618,,,,,2,1
539,"Erindale, SA",restaurants,Renas Thai Kitchen,"370 c Kensington Rd, Erindale SA 5066",-34.92611,138.66312,,,,,3.5,3
540,"Croydon Park, SA",restaurants,Pho 75,"Shp 18/ 113 Days Rd, Croydon Park SA 5008",-34.876075,138.567117,,,,,2.5,3
541,"Adelaide, SA",restaurants,Red Rock Noodle Bar  Restaurant,"187 Rundle St, Adelaide SA 5000",-34.92261,138.60675,,,,,3.5,7
542,"Adelaide, SA",restaurants,Botanic Bar,"309 North Tce, Adelaide SA 5000",-34.921413,138.610543,,,,,4.5,13
543,"Hazelwood Park, SA",restaurants,Fasta Pasta,"539 Greenhill Rd, Hazelwood Park SA 5066",-34.93794,138.65965,,,,,5,1
544,"Angaston, SA",restaurants,Wanera Wine Bar  Restaurant,"65 Murray St, Angaston SA 5353",-34.500914,139.045117,,,,,4,1
545,"Mile End, SA",restaurants,Urban India Restaurant,"127 Henley Beach Rd, Mile End SA 5031",-34.92424,138.56562,,,,,3.5,4
546,"Marden, SA",restaurants,Dragon Palace Restaurant,"26 Lower Portrush Rd, Marden SA 5070",-34.89556,138.63727,,,,,3.5,3
547,"Glenelg, SA",restaurants,Montezumas The Original,"2 Partridge St, Glenelg SA 5045",-34.98059,138.51803,,,,,2.5,4
548,"Glengowrie, SA",restaurants,Suzi Wong,"160 Morphett Rd, Glengowrie SA 5044",-34.99004,138.53848,,,,,3,1
549,"Holden Hill, SA",restaurants,Plaza Pizza Bar,"652e North East Rd, Holden Hill SA 5088",-34.85304,138.66485,,,,,4,1
550,"Dulwich, SA",restaurants,The Sauce,"64b Dulwich Ave, Dulwich SA 5065",-34.93532,138.63131,,,,,4.5,3
551,"Aldinga, SA",restaurants,The Old Vine,"22 Old Coach Rd, Aldinga SA 5173",-35.266476,138.483393,,,,,5,1
552,"Parkside, SA",restaurants,Raj On Taj,"Shp12/ 13-23 Unley Rd, Parkside SA 5063",-34.94261,138.60723,,,,,3.5,8
553,"Highbury, SA",restaurants,Highbury Bistro,"1017 Lower North East Rd, Highbury SA 5089",-34.85225,138.70135,,,,,2.5,4
554,"Adelaide, SA",restaurants,Sosta Argentinian Kitchen,"291 Rundle St, Adelaide SA 5000",-34.92244,138.61037,,,,,4,7
555,"Unley, SA",restaurants,Nikitas Greek Restaurant,"40A Unley Rd, Unley SA 5061",-34.94335,138.606511,,,,,4,1
556,"Hilton, SA",restaurants,Hilton Hotel,"Cnr South Rd & Sir Donald Bradman Drv, Hilton SA 5033",-34.93158,138.56977,,,,,3,7
557,"Prospect, SA",restaurants,Khim Thai Restaurant,"282 Prospect Rd, Prospect SA 5082",-34.873898,138.593089,,,,,3,1
558,"Modbury, SA",restaurants,Sferas Park Suites  Convention Centre,"191 Reservoir Rd, Modbury SA 5092",-34.82842,138.68836,,,,,2,1
559,"Adelaide, SA",restaurants,Treasury On King William,"144 King William St,, Adelaide SA 5000",-34.92671,138.60038,,,,,4,4
560,"Adelaide, SA",restaurants,Chopstix,"287 Rundle St, Adelaide SA 5000",-34.92264,138.61021,,,,,3,5
561,"Magill, SA",restaurants,Magill Estate Restaurant,"78 Penfold Rd, Magill SA 5072",-34.92097,138.67886,,,,,5,1
562,"Aldgate, SA",restaurants,Aldgate Providore  Cafe,"Shp4/ 220 Mount Barker Rd, Aldgate SA 5154",-35.015562,138.735329,,,,,3.5,4
563,"Colonel Light Gardens, SA",restaurants,Goodwood Tandoori,"Shp 1/ 503 Goodwood Rd, Colonel Light Gardens SA 5041",-34.981756,138.592443,,,,,5,1
564,"Brompton, SA",restaurants,Taverna Greek Psistaria,"28a Hawker St, Brompton SA 5007",-34.899929,138.579921,,,,,4,6
565,"Parkside, SA",restaurants,Mondiali Cafe Restaurant,"55 Unley Rd, Parkside SA 5063",-34.944611,138.607113,,,,,4,5
566,"Adelaide, SA",restaurants,Adelaide Festival Centre,"King William Rd, Adelaide SA 5000",-34.919892,138.598837,,,,,4,9
567,"Gawler, SA",restaurants,McDonalds Family Restaurants,"40- 42 Adelaide Rd, Gawler SA 5118",-34.60695,138.74479,,,,,3.5,2
568,"Norwood, SA",restaurants,Rain Modern Asian Bistro,"125a The Parade, Norwood SA 5067",-34.92085,138.63343,,,,,3.5,4
569,"Adelaide, SA",restaurants,Pondok Bali,"310 Pulteney St, Adelaide SA 5000",-34.93086,138.606197,,,,,4,5
570,"Adelaide, SA",restaurants,Georges On Waymouth Restaurant,"20 Waymouth St, Adelaide SA 5000",-34.9256,138.59884,,,,,4,4
571,"Regency Park, SA",restaurants,TirosRegency,"137 Days Rd, Regency Park SA 5010",-34.872898,138.568514,,,,,3,1
572,"New Port, SA",restaurants,Portobello,"Lot 101 / 1-2 Wirra Drive, New Port, New Port SA 5015",-34.848739,138.495599,,,,,4,2
573,"Port Lincoln, SA",restaurants,Cafe Del Giorno,"80 Tasman Tce, Port Lincoln SA 5606",-34.721056,135.859219,,,,,3.5,4
574,"Gawler, SA",restaurants,Fasta Pasta,"Lyndoch Rd (Cnr High St), Gawler SA 5118",-34.596904,138.749788,,,,,5,1
575,"Port Noarlunga, SA",restaurants,Agathas Food Store,"1 Gawler St, Port Noarlunga SA 5167",-35.14853,138.47027,,,,,4,5
576,"Hyde Park, SA",restaurants,Jones The Grocer,"123 King William Rd, Hyde Park SA 5061",-34.95114,138.60009,,,,,4,5
577,"North Adelaide, SA",restaurants,Beyond the Red Restaurant,"141 O Connell St, North Adelaide SA 5006",-34.904397,138.594856,,,,,1.5,2
578,"Adelaide, SA",restaurants,Riverside Restaurant,"Lobby Level | Intercontinental Adelaide North Tce, Adelaide SA 5000",-34.92140375,138.6011465,,,,,5,2
579,"Mawson Lakes, SA",restaurants,Indochina Thai Restaurant,"121 Mawson Lakes Blv, Mawson Lakes SA 5095",-34.81067,138.61603,,,,,4,4
580,"Tea Tree Gully, SA",restaurants,Pepper Leaf Innovative Asian Cuisine,"1328 North East Rd, Tea Tree Gully SA 5091",-34.82127,138.72545,,,,,4,1
581,"Kensington, SA",restaurants,The Rising Sun,"60- 62 Bridge St, Kensington SA 5068",-34.92501,138.64483,,,,,4.5,3
582,"McLaren Vale, SA",restaurants,dArrys Verandah at dArenberg,"Osborn Rd, McLaren Vale SA 5171",-35.198164,138.548393,,,,,5,5
583,"Norton Summit, SA",restaurants,Scenic Restaurant,"Old Norton Summit Rd, Norton Summit SA 5136",-34.922821,138.724162,,,,,0,0
584,"Adelaide, SA",restaurants,La Trattoria Restaurant  Pizza Bar,"346 King William St, Adelaide SA 5000",-34.93233,138.60032,,,,,4,15
585,"Norwood, SA",restaurants,Pauls Seafood Restaurant,"218 The Parade, Norwood SA 5067",-34.92134,138.63804,,,,,4.5,2
586,"Burnside, SA",restaurants,The Place Next Door,"522 Glynburn Rd, Burnside SA 5066",-34.93798,138.660156,,,,,2.5,6
587,"Mitcham, SA",restaurants,Edinburgh Hotel  Cellars,"7 High St, Mitcham SA 5062",-34.97876,138.62253,,,,,4,15
588,"Glenunga, SA",restaurants,Cork  CleaverGlenunga,"2 Bevington Rd, Glenunga SA 5064",-34.952,138.63518,,,,,4,2
589,"Brighton, SA",restaurants,MP3 Seafood  Grill,"65 Jetty Rd, Brighton SA 5048",-35.01751,138.51594,,,,,3.5,2
590,"Goodwood, SA",restaurants,Faraja,"36 King William Rd, Goodwood SA 5034",-34.947754,138.599192,,,,,3,2
591,"Blackwood, SA",restaurants,Yangtze Chinese Restaurant,"227 Main Rd, Blackwood SA 5051",-35.01917,138.61657,,,,,3.5,7
592,"Morphett Vale, SA",restaurants,Morphett Vale Charcoal Chicken,"Shp4/ 204 Main South St, Morphett Vale SA 5162",-35.11939,138.52396,,,,,3,1
593,"Adelaide, SA",restaurants,Suzuki Sushi,"27d Moonta St, Adelaide SA 5000",-34.929808,138.597104,,,,,3,5
594,"Adelaide, SA",restaurants,Hilton Adelaide,"233 Victoria Sq, Adelaide SA 5000",-34.92915,138.59869,,,,,3.1,11
595,"Goodwood, SA",restaurants,Mantra On King William,"36 King William Rd, Goodwood SA 5034",-34.94775,138.59919,,,,,4,2
596,"North Adelaide, SA",restaurants,Arya Indian Cuisine,"Shop 30, 81 O'Connell St, North Adelaide SA 5006",-34.907147,138.594467,,,,,4,4
597,"North Adelaide, SA",restaurants,Harvest of India,"91 O'Connell St, North Adelaide SA 5006",-34.906481,138.595495,,,,,4,4
598,"Newton, SA",restaurants,Chillies Indian Restaurant,"Shop 1 & 2 145 Montacute Rd, Newton SA 5074",-34.88827,138.67457,,,,,3.5,7
599,"Port Adelaide, SA",restaurants,Fasta Pasta,"319 Commercial Rd, Port Adelaide SA 5015",-34.85142,138.50986,,,,,3.5,3
600,"Sellicks Beach, SA",restaurants,Victory Hotel,"Main South Rd, Sellicks Beach SA 5174",-35.329862,138.448269,,,,,4,5
601,"Adelaide, SA",restaurants,Shiki Japanese Restaurant,"North Tce, Adelaide SA 5000",-34.92117,138.596357,,,,,4.5,6
602,"Hyde Park, SA",restaurants,Raj On Taj,"109 King William Rd, Hyde Park SA 5061",-34.95039,138.59975,,,,,4,8
603,"Hyde Park, SA",restaurants,The Metro Bistro,"Shp 4/ 254 Unley Rd, Hyde Park SA 5061",-34.95477,138.60783,,,,,3,2
604,"Adelaide, SA",restaurants,Bravo Expresso,"Lower 25 100 Rundle Mall, Adelaide SA 5000",-34.92215,138.60318,,,,,3,4
605,"Parkside, SA",restaurants,Cafe Sabatini,"56 Glen Osmond Rd, Parkside SA 5063",-34.94263,138.61856,,,,,5,1
606,"Victor Harbor, SA",restaurants,McDonalds Family Restaurants,"Cnr Hindmarsh & Seaview, Victor Harbor SA 5211",-35.551646,138.62299,,,,,3,2
607,"Parkside, SA",restaurants,Royal Tandoori Restaurant,"Shop 19-20 Unley Towers 13-23 Unley Rd, Parkside SA 5063",-34.94261,138.60723,,,,,3.5,3
608,"Robe, SA",restaurants,Sails At Robe,"21 Victoria St, Robe SA 5276",-37.1643,139.76048,,,,,3.5,3
609,"Unley, SA",restaurants,Indochina  Unley,"153 Unley Rd, Unley SA 5061",-34.94928,138.60772,,,,,3.5,4
610,"Adelaide, SA",restaurants,The Deli On Pultney,"62 Pulteney St, Adelaide SA 5000",-34.9233,138.60589,,,,,3.5,3
611,"Hyde Park, SA",restaurants,The Pot Food and Wine,"160 King William Rd, Hyde Park SA 5061",-34.95481,138.59977,,,,,4,4
612,"Adelaide, SA",restaurants,Saracens Head The,"82 Carrington St, Adelaide SA 5000",-34.93095,138.60357,,,,,3,4
613,"Adelaide, SA",restaurants,Korea Jung,"Aston House, Adelaide SA 5000",-34.92353,138.59759,,,,,3,3
614,"Adelaide, SA",restaurants,Dim Well Cafe,"82 Gouger St, Adelaide SA 5000",-34.930029,138.596246,,,,,3,2
615,"Adelaide, SA",restaurants,Sushi Train,"Cougar St, Adelaide SA 5000",-34.93,138.6,,,,,4,14
616,"Adelaide, SA",restaurants,Scoozi Caffe BarRundle Street,"272 Rundle St, Adelaide SA 5000",-34.92247,138.60956,,,,,3.5,10
617,"Hyde Park, SA",restaurants,Zoes Restaurant  Takeaway,"Shp1/ 164 King William Rd, Hyde Park SA 5061",-34.9551,138.59979,,,,,3.3,7
618,"Adelaide, SA",restaurants,Bocelli Caffe Ristorante,"81-89 Hutt St, Adelaide SA 5000",-34.92847,138.61201,,,,,3.5,8
619,"Norwood, SA",restaurants,Vego To Go,"Shp 12 Norwood Mall, Norwood SA 5067",-34.9221,138.63579,,,,,3,3
620,"Woodcroft, SA",restaurants,Cafe China Chinese Restaurant,"Woodcroft Town Shopping Centre Bains Rd, Woodcroft SA 5162",-35.11402,138.546211,,,,,4,1
621,"North Adelaide, SA",restaurants,Montezumas The Original,"134 Melbourne St, North Adelaide SA 5006",-34.90712,138.60673,,,,,3,8
622,"Adelaide, SA",restaurants,Sushi Train,"Shop 4 82 King William St, Adelaide SA 5000",-34.92,138.59,,,,,4,7
623,"Adelaide, SA",restaurants,Fasta Pasta,"Cnr South Tce & Pulteney Sts, Adelaide SA 5000",-34.935367,138.606518,,,,,3,3
624,"Adelaide, SA",restaurants,British India Indian Restaurant,"270-274 Morphett St, Adelaide SA 5000",-34.93,138.59432,,,,,4,11
625,"Kensington, SA",restaurants,Taste Of Nepal,"300 The Parade, Kensington SA 5068",-34.92098,138.64491,,,,,4,1
626,"Reynella, SA",restaurants,McDonalds Family Restaurants,"373 South Rd, Reynella SA 5161",-35.10549,138.52633,,,,,2,1
627,"Aldinga, SA",restaurants,Shivers Restaurant  Cafe,"208 Port Rd, Aldinga SA 5173",-35.26769,138.48351,,,,,5,2
628,"Mt Gambier, SA",restaurants,Chinese Restaurant Golden Chopsticks,"95 Commercial St East, Mt Gambier SA 5290",-37.829637,140.785109,,,,,0,0
629,"Adelaide, SA",restaurants,Yum Thai Restaurant,"68 Hindley St, Adelaide SA 5000",-34.92246,138.59732,,,,,3,2
630,"Naracoorte, SA",restaurants,Dragon Village,"8 MacDonnell St, Naracoorte SA 5271",-36.954625,140.73114,,,,,0,0
631,"Cumberland Park, SA",restaurants,Clay  Coal Indian Restaurant,"482 Goodwood Rd, Cumberland Park SA 5041",-34.97572,138.59125,,,,,4.5,3
632,"North Adelaide, SA",restaurants,Pattaya Thai North Adelaide,"147 O'Connell St, North Adelaide SA 5006",-34.904397,138.594856,,,,,3,1
633,"Morphett Vale, SA",restaurants,Barnacle Bill,"212 Main South Rd, Morphett Vale SA 5162",-35.11834,138.5235,,,,,2.5,2
634,"Victor Harbor, SA",restaurants,The Boulevard Cafe On The Lake,"41 Bartel Blv, Victor Harbor SA 5211",-35.5633,138.60456,,,,,5,1
635,"Lobethal, SA",restaurants,Lobethal Bierhaus,"3A Main St, Lobethal SA 5241",-34.90727,138.87291,,,,,5,5
636,"Lyndoch, SA",restaurants,The Lyndoch Bakery  Restaurant,"26 Barossa Valley Hwy, Lyndoch SA 5351",-34.60051,138.88919,,,,,4,1
637,"Adelaide, SA",restaurants,Indian Delights,"445 Pulteney St, Adelaide SA 5000",-34.93424,138.60616,,,,,3,4
638,"Largs Bay, SA",restaurants,Silver Dragon Takeaway,"188 Fletcher Rd, Largs Bay SA 5016",-34.82543,138.49561,,,,,3,1
639,"Adelaide, SA",restaurants,Tapas On Hindley,"147 Hindley St, Adelaide SA 5000",-34.923607,138.594044,,,,,3,6
640,"Mile End, SA",restaurants,Urban India,"127 Henley Beach Rd, Mile End SA 5031",-34.92424,138.56562,,,,,3.5,4
641,"Kidman Park, SA",restaurants,Lavita Ristorante Cafe,"342 Grange Rd, Kidman Park SA 5025",-34.906402,138.529242,,,,,3.5,4
642,"Cudlee Creek, SA",restaurants,The Cudlee Cafe,"Gorge Rd, Cudlee Creek SA 5232",-34.8380114,138.8203845,,,,,3.5,2
643,"Mt Gambier, SA",restaurants,Caff Belgiorno,"7 Percy St, Mt Gambier SA 5290",-37.82842,140.78362,,,,,0,0
644,"Golden Grove, SA",restaurants,Green Ginger,"Shop 3/ 1 Aeolian Drv, Golden Grove SA 5125",-34.789276,138.69615,,,,,5,1
645,"Victor Harbor, SA",restaurants,Anchorage Cafe  Restaurant  Wine Bar,"21 Flinders Pde, Victor Harbor SA 5211",-35.5536,138.6244,,,,,4,3
646,"Adelaide, SA",restaurants,Hotel Tivoli,"265 Pirie St, Adelaide SA 5000",-34.9255,138.60967,,,,,4,9
647,"Port Adelaide, SA",restaurants,Yiannis On Port Quay,"103 Commercial Rd, Port Adelaide SA 5015",-34.84519,138.50636,,,,,5,1
648,"Adelaide, SA",restaurants,Bebes Room,"At Rear 273 Hindley St, Adelaide SA 5000",-34.92373,138.58909,,,,,4,4
649,"Verdun, SA",restaurants,Maximilians Restaurant  Cellar Door,"15 Onkaparinga Valley Rd, Verdun SA 5245",-35.01099,138.786608,,,,,4.5,3
650,"Magill, SA",restaurants,Red Rock Noodle Bar  Restaurant,"615 Magill Rd, Magill SA 5072",-34.912892,138.675771,,,,,4,4
651,"Parkside, SA",restaurants,Rice Chinese Cuisine,"104 Glen Osmond Rd, Parkside SA 5063",-34.944798,138.621842,,,,,4,2
652,"Lyndoch, SA",restaurants,Lord Lyndoch The,"23 Barossa Valley Way, Lyndoch SA 5351",-34.60065,138.89073,,,,,0,0
653,Restaurants,restaurants,The Bay Bar  Bistro,"23 Barossa Valley Way, Lyndoch SA 5351",-34.60065,138.89073,,,,,0,0
654,"Modbury, SA",restaurants,Civic Park Family Restaurant,"171 Resevoir Rd, Modbury SA 5092",-34.8298,138.68821,,,,,0,0
655,"North Adelaide, SA",restaurants,Old Adelaide Inn,"160 O'Connell St, North Adelaide SA 5006",-34.903981,138.595828,,,,,0,0
656,"Glenelg, SA",restaurants,Yum Sing Express,"Shop 6, 7 Mosley Square, Glenelg SA 5045",-34.980563,138.51199,,,,,0,0
657,"Modbury, SA",restaurants,1877 Pasta  Wine Bar,"191 Reservoir Rd, Modbury SA 5092",-34.82842,138.68836,,,,,0,0
658,"Port Lincoln, SA",restaurants,Kowloon Kitchen Chinese Restaurant,"18 Washington St, Port Lincoln SA 5606",-34.720037,135.856328,,,,,0,0
659,Restaurants,restaurants,ULC,"18 Washington St, Port Lincoln SA 5606",-34.720037,135.856328,,,,,0,0
660,"Warooka, SA",restaurants,Inland Sea Foods Pty Ltd,"12918 Yorke Hwy, Warooka SA 5577",-34.984546,137.358877,,,,,0,0
661,"Port Lincoln, SA",restaurants,Del Giorno Cafe,"80 Tasman Tce, Port Lincoln SA 5606",-34.721056,135.859219,,,,,0,0
662,"Berri, SA",restaurants,Mallee Fowl Restaurant,"Sturt Hwy, Berri SA 5343",-34.2750401,140.6040494,,,,,0,0
663,"Kingscote, SA",restaurants,Bella Restaurant,"54 Dauncey St, Kingscote SA 5223",-35.65687,137.63852,,,,,0,0
664,"Wallaroo, SA",restaurants,Wallaroo Hotel,"26 Alexander St, Wallaroo SA 5556",-33.93276,137.62147,,,,,0,0
665,"Port Elliot, SA",restaurants,Cockles On North,"Cnr The Strand & North Tce, Port Elliot SA 5212",-35.530289,138.681025,,,,,0,0
666,"Tanunda, SA",restaurants,Baccus Restaurant,"182 Murray St, Tanunda SA 5352",-34.515277,138.971338,,,,,0,0
667,"McLaren Vale, SA",restaurants,Sweetn Spicy Pty Ltd,"Main Rd, McLaren Vale SA 5171",-35.218256,138.542817,,,,,0,0
668,"Hindmarsh, SA",restaurants,Taste Of Bollywood,"290 Port Rd, Hindmarsh SA 5007",-34.903688,138.568571,,,,,0,0
