List_Price,List_Price_Discount_Flag,TRU_SKU,Source_URL,search_string,walmartID,Available,Vendor,Description,Timestamp,Price,TRU_List_Price,TRU_Brand_Name,Was_Price,TRU_Model_Number,Image_URL,Age,Categories,TRU_UPC,UPC_Found,TRU_Category_Name_2,TRU_Category_Name_3,TRU_Category_Name_1,TRU_URL,Shipping,Marketplace_Seller_Rating,Item_Flag,TRU_Online_Desc,Weight,Source,Item_Name,TRU_Title,TRU_Price,SN,model
,0,909584,http://www.walmart.com/ip/LEGO-Friends-Heartlake-City-Pool-Play-Set/22018237,http://www.walmart.com/ip/LEGO-Friends-Heartlake-City-Pool-Play-Set/22018237,22018237,yes,Walmart.com,"LEGO Friends Heartlake City Pool Play Set:    423-piece set includes Andrea and Isabella mini-doll figures  Lego Friends Set features:  Pool and diving board  Hot tub  Water slide  Waterfall  Changing room and toilet with opening double doors  Shower  2 lounge chairs  Speakers  Shady palm tree leaves  Basketball hoop and ball  Snack bar, cafe table with umbrella and chairs    Lego Friends Set accessories: ice cream cone, drinks, cash register, money, basketball that fits into the basket, bow and bag  Slide down the water slide  Rinse off in the outdoor shower with changing room  Relax in the hot tub  Have an ice cream cone at the umbrella table  Order a frosty drink at the snack bar  Play basketball in the pool  Relax on the lounge chair  Lego Friends Toys pieces are fully compatible with all LEGO bricks  Collect all of the Lego Friends Toys for a whole world of LEGO Friends fun  LEGO mini-dolls are LEGO figures made especially for the world of LEGO Friends that can be customized and combined in thousands of ways  Measures over 13""L x 7""W x 3""H  Lego Friends Toys Model# 41008",2013-05-23 06:01:07,37.04,,LEGO,,6024535,http://i.walmartimages.com/i/p/00/67/34/19/18/0067341918952_300X300.jpg,6 Years - 12 Years,Toys :    Fashion Dolls,0673419189521,,CONSTRUCTION TOY,LEGO FRIENDS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=17540266,,There are no reviews for this retailer,,LEGO Friends Heartlake City Pool (41008),1.7 (in pounds),Walmart,LEGO Friends Heartlake City Pool Play Set,LEGO FRIENDS 41008 HEARTLAKE CITY POOL,42.99,78,41008
,0,793815,http://www.walmart.com/ip/FURBY-Black-Pink/21805568,http://www.walmart.com/ip/FURBY-Black-Pink/21805568,21805568,no,Walmart.com,"FURBY, Black/Pink   Develops its personality based on how you play with it  FURBY Toy interacts with its friends and dances to your favorite songs  Speaks basic FURBISH, the special FURBY language  Learns English the more you play with it  Get the free FURBY App (available September 15) to translate FURBISH and feed your FURBY Toy  Requires 4 AA batteries (not included)  For ages 6 and up  Available in 10 bright new colors  This item is one of Walmart's 2012 Top Toys. See entire    Top Toy collection .    Be sure to see our  entire FURBY collection .",2013-05-23 06:01:05,54.0,59.99,Hasbro,,A0002,http://i.walmartimages.com/i/p/00/65/35/69/84/0065356984262_300X300.jpg,6 Years and up,Toys :    Interactive Toys,0653569818762,,TWEEN & LICENSED T-SHIRTS,INTERACTIVE TOYS,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=13262391,,There are no reviews for this retailer,,Furby - Teal,6.3 (in pounds),Walmart,"FURBY, Black/Pink",FURBY HOT COLOR AST,54,85,A4038
,0,379031,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,http://www.walmart.com/ip/The-Amazing-Spider-Man-Comic-Series-Spider-Man-Action-Figure/21190479,21190479,no,Walmart.com,"Bring home the Marvel Universe with this brightly painted The Amazing Spider-Man Comic Series Spider-Man Action Figure. Part of the series of Marvel action figures, this wall-crawling Spider-Man is designed with full articulation for the most realistic and exciting positioning in your display case or during kid's playtime. With a clip-on web, this handsome Spider-Man toy sits on a cool plastic base that looks gritty and distressed for versatile play scenarios. Modeling his darkest costume, the Amazing Spider-Man Comic Series Spider-Man Action Figure is the famous nerd-turned-superhero that protects the New York streets. For those without children, you this action figure can be proudly displayed on your mantel, desk, or display case. Your kids can also enjoy the fun by incorporating this wall-crawling Spider-Man into playtime. Intended for Marvel fans of every age, this Spider-Man toy has small parts that can present a choking hazard to children under the age of 3. If you're a Marvel fan or have a little one who is, consider buying The Amazing Spider-Man Comic Series Spider-Man Action Figure.     The Amazing Spider-Man Comic Series Spider-Man Action Figure:    Part of the Marvel comics statues series  Full articulation for easy positioning   Plastic construction  Includes base and clip-on web See all    Spiderman     Warning: Choking hazard for children under 3 years old",2013-05-23 06:01:05,16.96,,Hasbro,,36671,http://i.walmartimages.com/i/p/00/65/35/69/76/0065356976344_300X300.jpg,4 Years and up,Toys :    Action Figures,0653569699439,,ACTION FIGURES,AVENGERS,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=12353505,,There are no reviews for this retailer,,The Avengers Comic Series Action Figure - Super Shield Captain America,0.44 (in pounds),Walmart,"The Amazing Spider-Man Comic Series Spider-Man 12"" Action Figure",AVENGER EARTH MIGHTIEST HEROES,9.99,83,A0448
,0,794832,http://www.walmart.com/ip/Graco-Twister-Collection/20692689,http://www.walmart.com/ip/Graco-Twister-Collection/20692689,20692689,yes,,"Graco - Spree Travel System, Twister:    Stroller features:   Stroller is designed for a child up to 50 lbs Padded, multi-position reclining seat Convertible 3-point or 5-point harness Extra-large, drop-down storage basket Parent's tray with storage and 2 deep cup holders Child's tray with cup holder Accepts SnugRide infant car seat Lockable front swivel wheels with suspension 1-hand, standing fold Model# 1813030  Car seat features:   Rear-facing only, for newborns 5 to 22 lbs and up to 29"" 5-point harness for a secure fit EPS energy-absorbing foam liner Removable infant head support cradles child's head and neck Stay-in-car base Removable seat cushion is machine washable Top rated by leading consumer magazines and publications Rigorously crash tested to meet or exceed US safety standards In addition to meeting or exceeding all applicable US safety standards, the SnugRide car seat has been side impact tested for occupant retention by the harness system   Graco - Swing by Me Portable 2-in-1 Swing, Twister:   Recommended for children from 5.5 to 25 lbs Age Range: for children from birth and up 2-in-1 portable swing that also converts to full size (via telescoping, locking legs) allowing you to move baby from room to room 1-hand, 2-position reclining seat helps your baby get nice and cozy Multiple motion speeds allow you to choose the right pace to suit your baby's mood Innovative, plush seat with large, round seating area provides extra comfort for baby Removable infant body support provides support for baby Overhead toy bar with detachable soft toys engages and visually stimulates baby 5-point harness with fabric covers to help keep your child secure Machine washable cloth seat pad for comfort and convenience Requires 4 C cell batteries (sold separately) Assembled swing dimensions are 34.5""H x 28""W x 36""L Assembled weight is 13.55 lbs  Machine wash cloth seat pad in cold water on delicate cycle     Graco - Pack 'n Play Playard, Twister:   For children unable to climb out, under 35"" tall Automatically folding feet and wheels allow for a more compact fold Organizer keeps baby essentials close at hand Durable frame makes this playard ideal for travel Signature Graco push-button fold makes closing your playard quick and hassle-free Features handy wheels for added convenience Airy mesh on all sides provides maximum ventilation Convenient carrying bag consolidates the playard into one portable unit If playard gets sandy, carefully remove sand from all surfaces before packing into bag Clean with household soap and warm water/drip dry; no bleach Machine wash carry bag in lukewarm water Assembly required    Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:01:08,245.00,,Graco,,1807015,http://i.walmartimages.com/i/p/11/13/00/73/15/1113007315619_300X300.jpg,,Baby :    Gear Collections,0400079483207,,GEAR ON THE GO,CONVERTIBLE CAR SEATS,GEAR,http://www.toysrus.com/product/index.jsp?productId=12761400,,,,Graco My Size 70 Odyssey, ,Walmart,Graco - Twister Collection,GRACO MY SIZE 70 ODYSSEY,179.99,75,
,0,236362,http://www.walmart.com/ip/Arm-Hammer-Diaper-Pail-with-3-Pack-Refill-Bundle-by-Munchkin-Pink/17281651,http://www.walmart.com/ip/Arm-Hammer-Diaper-Pail-with-3-Pack-Refill-Bundle-by-Munchkin-Pink/17281651,17281651,yes,,,2013-05-23 06:01:08,,,Munchkin,,10931,,,Product Not Found,0735282109218,,INFANT CARE & SAFETY,DIAPER PAILS,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=12179662,,,,Arm & Hammer Diaper Pail Gift Set, ,Walmart,,A&H DIAPER PAIL GIFT SET,39.99,73,
,0,790998,http://www.walmart.com/ip/Yamaha-YPT220-61-Key-Personal-Keyboard-with-AC-Adapter-Keyboard-Stand/15257208,http://www.walmart.com/ip/Yamaha-YPT220-61-Key-Personal-Keyboard-with-AC-Adapter-Keyboard-Stand/15257208,15257208,no,Walmart.com,"Lego Police Minifigure Collection    4 minifigures: 2 police men and 2 robbers   Accessories like ATM Machine, quad bike, money sack, flashlight PCS, handcuffs and money brick.    Police dog figure",2013-05-23 06:01:09,9.97,3.19,LEGO,,4648593,http://i.walmartimages.com/i/p/00/67/34/19/14/0067341914212_300X300.jpg,5 Years and up,Toys :    Building Sets,0673419163002,,CONSTRUCTION TOY,LEGO OWN IP SETS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12818255,,There are no reviews for this retailer,,LEGO MiniFigure Series 8 (Colors/Styles Vary),1.22 (in pounds),Walmart,LEGO City Police Minifigure Collection,LEGO MINIFIGURE SERIES 8 8833,3.19,72,7279
,0,557031,http://www.walmart.com/ip/Medela-Swing-Breastpump/19863425,http://www.walmart.com/ip/Medela-Swing-Breastpump/19863425,19863425,yes,Walmart.com,"Pump more milk in less time with the Medela Swing Breastpump. This portable, single electric breast pump allows you to experience 2-Phase Expression Technology. As Medela's smallest, lightest single electric breast pump, you can take this compact tool anywhere — it will even fit in your purse. The swing pump comes with a belt clip and neck/shoulder strap to make mobile or tabletop pumping easier. With the convenient drawstring bag, you can keep all of the pump's components organized and clean. The swing pump requires four AA batteries (sold separately) for portable use. Fresh batteries will provide 2-4 hours of pumping time. The Medela Swing Breastpump includes an AC adapter.   Medela - Swing Breastpump:    Mobile pumping with tabletop, belt clip and neck/shoulder strap options Drawstring bag to keep everything clean and in 1 place between pumpings 24 mm PersonalFit breastshield More milk in less time with 2-Phase Expression technology Includes AC adapter Requires 4 AA batteries for portable use (sold separately) Fresh batteries will provide approximately 2-4 hours of pumping time   Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:01:09,152.93,,Medela,,57063T,http://i.walmartimages.com/i/p/00/02/04/51/67/0002045167050_300X300.jpg,,Baby :    Breast Feeding,0020451570631,,FEEDING AND MOM ACCESSORI,BREASTFEEDING,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=10812796,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Medela Pump In Style Advanced Breastpump - On-the-Go Tote,2.25 (in pounds),Walmart,Medela - Swing Breastpump,BPAF PNSA TOTE BREASTPUMP,284.99,74,67050
$62.00,1,935533,http://www.walmart.com/ip/Summer-Infant-Sure-Secure-Extra-Tall-Walk-Thru-Gate/4664296,http://www.walmart.com/ip/Summer-Infant-Sure-Secure-Extra-Tall-Walk-Thru-Gate/4664296,4664296,yes,Walmart.com,"Summer Infant Sure & Secure Extra Tall Walk-Thru Gate:  Pressure mounted  36"" tall  Simple one-handed operation  Door swings closed and locks automatically  Fits doorways 28"" to 47.5""  Includes one 5"" and one 10"" extension  Great room barrier for pets  Non-toxic metal",2013-05-23 06:01:09,55.19,,Summer Infant,,7970,http://i.walmartimages.com/i/p/00/01/29/14/07/0001291407060_300X300.jpg,,Baby :    Baby Gates,0012914070604,,INFANT CARE & SAFETY,GATES,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=2265806,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Summer Infant Sure and Secure Extra Tall Walk-Thru Gate,20.0 (in pounds),Walmart,Summer Infant - Sure & Secure Extra Tall Walk-Thru Gate,EXTRA TALL WALK THRU GATE,64.99,69,7060
,0,230928,http://www.walmart.com/ip/Operation-Reinvention/10160740,http://www.walmart.com/ip/Operation-Reinvention/10160740,10160740,yes,Walmart.com,"Hasbro Operation Reinvention:    Classic game of skill  Fun sound effects, squishy and slippery ailments  Convenient clipboard and storage tray to keep everything together  Features two skill levels  Includes the game tray with the patient, Cavity Sam, tweezers and 13 removable parts  Instructions included  For 1 or more players, ages 6 and up",2013-05-23 06:01:10,16.29,,Hasbro,,40198,http://i.walmartimages.com/i/p/00/65/35/69/27/0065356927763_300X300.jpg,6 Years and up,Toys :    Board Games,0032244045455,,GAMES,HASBRO CHILDREN GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2267249,,There are no reviews for this retailer,,Operation,1.4 (in pounds),Walmart,Operation Reinvention,OPERATION,18.99,70,40198
,0,114823,http://www.walmart.com/ip/LEGO-Chima-Razcal-Glider-Play-Set/22018306,http://www.walmart.com/ip/LEGO-Chima-Razcal-Glider-Play-Set/22018306,22018306,yes,Walmart.com,"LEGO Chima Razcal Glider Play Set:   109-piece set includes 1 minifigure: Razcal and a buildable weapon  Features CHI, folding wings, grabbing legs and a chain with handle  Fold the wings for different flying modes  Grab with the claws  Includes Razcal's buildable blade  Capture rival tribe members with the chain  Protect the Raven tribe's CHI  Measures over 10""L x 7""W x 2""H  Model# 70000",2013-05-23 06:01:10,9.49,13.99,LEGO,,6024406,http://i.walmartimages.com/i/p/00/67/34/19/18/0067341918945_300X300.jpg,7 Years - 14 Years,Toys :    Building Sets,0673419189453,,CONSTRUCTION TOY,LEGO OWN IP SETS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=13315646,97 cent shipping,There are no reviews for this retailer,,LEGO Legends of Chima Razcal's Glider (70000),1.36 (in pounds),Walmart,LEGO Chima Razcal Glider Play Set,LEGO CHIMA 70000 RAZCALS GLIDER,13.99,67,70000
,0,317067,http://www.walmart.com/ip/Medela-Breastmilk-Bottle-Set-5oz/19863414,http://www.walmart.com/ip/Medela-Breastmilk-Bottle-Set-5oz/19863414,19863414,yes,Walmart.com,"Medela Breastmilk Bottle Set (Choose Your Size):    Available in 5 oz and 8 oz sizes  BPA-free  Compatible with all Medela breast pumps, so you can pump, store and feed with one container  Safe design allows moms to store their breast milk long term without it losing any of its natural beneficial properties  Dishwasher safe  Measure the exact amount of milk you're pumping with the colorful ounce and millimeter markers  Travel cap keeps nipple clean   Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:01:12,17.96,19.99,Medela,,87132,http://i.walmartimages.com/i/p/00/02/04/51/87/0002045187131_300X300.jpg,,Baby :    Breast Feeding,0020451871325,,FEEDING AND MOM ACCESSORI,BREASTFEEDING,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=3758531,ships free with $45 order of Home Free items,,,Medela BPA Free Breast Milk Bottle Set - 8 oz.,0.5 (in pounds),Walmart,Medela - Breastmilk Bottle Set (Choose Your Size),BPAF 3PK 8OZ BREASTMILK BTL ST,17.99,61,87131
,0,782079,http://www.walmart.com/ip/Fisher-Price-Space-Saver-High-Chair-Swirls/23268046,http://www.walmart.com/ip/Fisher-Price-Space-Saver-High-Chair-Swirls/23268046,23268046,yes,Walmart.com,"Fisher-Price Space-Saver High Chair, Swirls:    Birth and up  3 height adjustments  3-position recline (where the tray stays level)  Converts from a newborn to infant height chair then to a booster seat  Cute gender-neutral brown swirl pattern  Weight maximum: 50 lbs  Made of plastic  Assembly required    Questions about product recalls?  Items that are a part of a recall are removed from the Walmart.com site, and are no longer available for purchase. These items include Walmart.com items only, not those of Marketplace sellers. Customers who have purchased a recalled item will be notified by email or by letter sent to the address given at the time of purchase. For complete recall information, go to  Walmart Recalls .",2013-05-23 06:01:11,45.0,,Fisher-Price,,W9472,http://i.walmartimages.com/i/p/00/02/70/84/88/0002708488468_300X300.jpg,,Baby :    High Chairs & Boosters,0746775091248,,GEAR IN HOME,HIGH CHAIRS,GEAR,http://www.toysrus.com/product/index.jsp?productId=11981516,ships free with $45 order of Home Free items,There are no reviews for this retailer,Special Buy,Fisher-Price Space Saver High Chair - Tan Circles,12.05 (in pounds),Walmart,"Fisher-Price Space-Saver High Chair, Swirls",SPACE SAVER HIGH CHR TAN CRLS,59.99,66,T2531
,0,879679,http://www.walmart.com/ip/Bright-Light-Pillow-White/22083897,http://www.walmart.com/ip/Bright-Light-Pillow-White/22083897,22083897,yes,Walmart.com,"Bright Light Pillow, White:    Colors change to red, blue, white, green and yellow automatically  Comfy and bright  Uses 3 AA batteries (not included)  Works for hundreds of hours  Gives off no heat  Perfect for nap time and travel",2013-05-23 06:01:10,19.88,,Ideavillage.com,,BRTLTEP,http://i.walmartimages.com/i/p/00/75/45/02/02/0075450202416_300X300.jpg,,Home :    Bed Pillows,0754502024162,,ASOTV,PLUSH,LEARNING,http://www.toysrus.com/product/index.jsp?productId=13148522,ships free with $45 order of Home Free items,There are no reviews for this retailer,As Seen On TV,BrightLight Pillow - Starlight Square,1.0 (in pounds),Walmart,"As Seen on TV Bright Light Pillow, White",BRIGHT LIGHT PILLOW SQUARE,22.99,71,BRTLTEP
,0,389355,http://www.walmart.com/ip/LEGO-Friends-Olivia-s-Tree-House/17782844,http://www.walmart.com/ip/LEGO-Friends-Olivia-s-Tree-House/17782844,17782844,yes,Walmart.com,"LEGO Friends Olivia's Tree House:  Includes Olivia mini-doll figure  Features the tree house pet cat Maxie, 4 ladybirds, a bird Goldie with birdhouse, 4 butterflies, hidden compartment and folding ladders  Accessories include telescope, milk carton, food dish, fish and flower pack  Climb the ladders to the treetop then fold them up  Meet up with all of the LEGO Friends for treetop sleepovers and star gazing  Feed the cat with a fish, milk carton and dishes  Decorate Olivia's Tree House with butterflies and wildflowers  Rebuild and create new places to play  LEGO Friends pieces are fully compatible with all LEGO System bricks  Collect all of the LEGO Friends sets for a whole world of LEGO Friends fun",2013-05-23 06:01:09,18.14,,LEGO,,4653110,http://i.walmartimages.com/i/p/00/67/34/19/16/0067341916562_300X300.jpg,5 Years - 12 Years,Toys :    Building Sets,0673419165624,,CONSTRUCTION TOY,LEGO FRIENDS,LEARNING,http://www.toysrus.com/product/index.jsp?productId=12356825,,There are no reviews for this retailer,,LEGO Friends Olivia's Tree House (3065),0.85 (in pounds),Walmart,LEGO Friends Olivia's Tree House,LEGO FRIENDS 3065 OLIVIA'S TREE HOUSE,20.99,68,3065
,0,868199,http://www.walmart.com/ip/Skylanders-Giants-Giants-Bouncer-Universal-Universal/21309821,http://www.walmart.com/ip/Skylanders-Giants-Giants-Bouncer-Universal-Universal/21309821,21309821,no,Walmart.com,More information is on the way! Check back soon!,2013-05-23 06:01:11,13.34,,Activision,,84540,http://i.walmartimages.com/i/p/00/04/78/75/84/0004787584535_300X300.jpg,,Video Games :    Games,0047875845404,,VIDEO GAME ACCESSORIES,SKYLANDER,ELECTRONICS&ENTERTAINMENT,http://www.toysrus.com/product/index.jsp?productId=13084863,,There are no reviews for this retailer,,Skylanders Giants Legendary Bouncer,0.442 (in pounds),Walmart,Skylanders Giants: Giants - Bouncer (Universal),EX LEGENDARY GIANT BOUNCER TOY,15.99,64,047875845350
,0,236985,http://www.walmart.com/ip/Monopoly/12572781,http://www.walmart.com/ip/Monopoly/12572781,12572781,no,Walmart.com,Monopoly:    For 2 to 8 players  Includes game board  8 tokens  28 Title Deed cards  16 Chance cards  16 Community Chest cards  1 pack of Monopoly money  32 houses  12 hotels  2 dice  1 speed die  Instructions,2013-05-23 06:01:11,11.97,,Hasbro,,9,http://i.walmartimages.com/i/p/00/65/35/69/35/0065356935146_300X300.jpg,8 Years and up,Toys :    Board Games,0073000000097,,GAMES,HASBRO FAMILY GAMES,LEARNING,http://www.toysrus.com/product/index.jsp?productId=2266495,,There are no reviews for this retailer,,Monopoly - Property Trading Board Game (Styles Vary),2.2 (in pounds),Walmart,Monopoly,MONOPOLY,12.99,65,
,0,305593,http://www.walmart.com/ip/Duracell-MN1300B2-Duracell-MN1300B2-2-Count-D-Cell-Long-Lasting-Power-Alkaline-Batteries/21179042,http://www.walmart.com/ip/Duracell-MN1300B2-Duracell-MN1300B2-2-Count-D-Cell-Long-Lasting-Power-Alkaline-Batteries/21179042,21179042,yes,Wayfair.com,"OET1061 Features:  The technology of CopperTop has been upgraded to provide advanced performance in popular battery powered devices  Diameter: 1.3460 in  Batt. Size: D  Batt. Type: Alkaline  Batt. Cap.: 15.000 A-h  Used With: Flashlights, Radios, Recorders, Toys  Type: Non-Rechargeable Dry Cell  Quantity: 2 per card    Construction:  Engineered for devices consumers use most    Specifications:  Voltage: 1.50 V",2013-05-23 06:01:12,11.99,12.99,Duracell,,MH15B16HTS16,http://i.walmartimages.com/i/mp/00/04/13/33/21/0004133321301_P255045_300X300.jpg,,Electronics :    Batteries,0041333802640,,BATTERIES,AAA BATTERIES,ELECTRONICS&ENTERTAINMENT,http://www.toysrus.com/product/index.jsp?productId=2320629,add $6.99,"Rating for Wayfair: 83% Positive (Based on 24,352 ratings)",,Duracell Coppertop AAA Size Battery - 16-Pack,0.5 (in pounds),Walmart,Duracell Duracell - Duracell Alkaline Batteries D Size 2 Pack Alkalinebattery Copper Top: 243-Mn1300B2Z - d size 2 pack alkalinebattery copper top,DUR AAA16 WIDE CARD,9.99,63,
,0,450284,http://www.walmart.com/ip/WWE-Brawlin-Buddies-Talking-Plush-Rey-Mysterio/20967766,http://www.walmart.com/ip/WWE-Brawlin-Buddies-Talking-Plush-Rey-Mysterio/20967766,20967766,yes,Walmart.com,"WWE Brawlin' Buddies Talking Plush, Rey Mysterio:   Brawlin' Buddies are so big, they allow kids to compete against their favorite WWE Superstars Soft-body action figures are tough enough to take roughhousing Soft enough to squeeze and bold enough to throw down Brawlin' Buddy Rey Mysterio talks, makes sounds and says signature phrases recorded by Rey Mysterio himself Now kids can battle their favorite Superstar to become a WWE Champion Measures 16"" Requires 3 AG13 button cell batteries (included) This item is one of Walmart's 2012 Top Toys. See entire    Top Toy collection .",2013-05-23 06:01:12,29.97,,Mattel,,N2851,http://i.walmartimages.com/i/p/00/74/67/75/07/0074677507811_300X300.jpg,3 Years and up,Toys :    Action Figures,0027084683967,,FASHION DOLLS,MONSTER HIGH,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=4081994,,There are no reviews for this retailer,,Monster High Doll - Draculaura,0.1 (in pounds),Walmart,"WWE Brawlin' Buddies Talking Plush, Rey Mysterio",MONSTER HIGH DOLL AST,26.99,62,W8016
,0,667665,http://www.walmart.com/ip/WWE-Brawlin-Buddies-Talking-Plush-Rey-Mysterio/20967766,http://www.walmart.com/ip/WWE-Brawlin-Buddies-Talking-Plush-Rey-Mysterio/20967766,20967766,yes,Walmart.com,"WWE Brawlin' Buddies Talking Plush, Rey Mysterio:   Brawlin' Buddies are so big, they allow kids to compete against their favorite WWE Superstars Soft-body action figures are tough enough to take roughhousing Soft enough to squeeze and bold enough to throw down Brawlin' Buddy Rey Mysterio talks, makes sounds and says signature phrases recorded by Rey Mysterio himself Now kids can battle their favorite Superstar to become a WWE Champion Measures 16"" Requires 3 AG13 button cell batteries (included) This item is one of Walmart's 2012 Top Toys. See entire    Top Toy collection .",2013-05-23 06:01:13,29.97,,Mattel,,Y0421,http://i.walmartimages.com/i/p/00/74/67/75/07/0074677507811_300X300.jpg,3 Years and up,Toys :    Action Figures,0746775186265,,FASHION DOLLS,MONSTER HIGH,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=16154006,,There are no reviews for this retailer,,Monster High Ghouls Alive Doll - Frankie Stein,0.1 (in pounds),Walmart,"WWE Brawlin' Buddies Talking Plush, Rey Mysterio",MH GHOULS ALIVE DL AST,27.99,58,W8016
,0,793823,http://www.walmart.com/ip/Furby-Taboo/21007485,http://www.walmart.com/ip/Furby-Taboo/21007485,21007485,no,Walmart.com,"FURBY, Teal:   This kids interactive toy develops its personality based on how you play with it  Interacts with its friends and dances to your favorite songs  Speaks basic FURBISH, the special FURBY language  Learns English the more you play with it  Get the free FURBY App (available September 15) to translate FURBISH and feed your FURBY  Requires 4 AA batteries (not included)  This kids interactive toy is for ages 6 and up  Available in 10 bright new colors  This item is one of Walmart's 2012 Top Toys. See entire    Top Toy collection .   Be sure to see our  entire FURBY collection .",2013-05-23 06:01:12,54.0,,Hasbro,,39834,http://i.walmartimages.com/i/p/00/65/35/69/70/0065356970889_300X300.jpg,6 Years and up,Toys :    Interactive Toys,0653569708896,,TWEEN & LICENSED T-SHIRTS,INTERACTIVE TOYS,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=12885967,,There are no reviews for this retailer,,,1.25 (in pounds),Walmart,"FURBY, Teal",FURBY Cool COLOR AST,54,60,39832
,0,104689,http://www.walmart.com/ip/Serta-Nightstar-Three-Sided-Contour-Changing-Pad/6487108,http://www.walmart.com/ip/Serta-Nightstar-Three-Sided-Contour-Changing-Pad/6487108,6487108,yes,Walmart.com,"Serta Nightstar - Three Sided Contour Changing Pad   Converts any flat surface into a safe, convenient changing table    Lush contour foam pad comfortably cradles your baby    Safety strap with easy-release buckle gently keeps baby in place    Durable vinyl cover locks out moisture and stains    1 year warranty against manufacturer's defects",2013-05-23 06:01:13,24.96,,Serta,,8354175,http://i.walmartimages.com/i/p/00/65/45/82/60/0065458260410_300X300.jpg,,Baby :    Changing Pads & Covers,0654582081751,,INFANT BEDDING,CHANGING TABLE ACCESS,NURSERY,http://www.toysrus.com/product/index.jsp?productId=3161954,,There are no reviews for this retailer,,Serta Contour Pad,1.85 (in pounds),Walmart,Serta Nightstar - Three Sided Contour Changing Pad,NEW SERTA CONTOUR PAD,29.99,59,7514891
,0,491212,http://www.walmart.com/ip/Exergen-Temporal-Thermometer/3936091,http://www.walmart.com/ip/Exergen-Temporal-Thermometer/3936091,3936091,yes,Walmart.com,"Exergen Temporal Artery Thermometer   Fast, accurate, non-invasive   Safe and easy to use   Recommended for the entire family   Gentle stroke of forehead captures naturally emitted heat from skin over the temporal artery   Red LED flashes and soft beep indicates correct scan   Exergen temporal thermometer takes 1,000 readings per second, selecting the most accurate   Patented Arterial Heat Balance feature computes the correct temperature   Exergen temporal thermometer can be used on a sleeping baby   Exergen temporal thermometer may be used on children with ear infections   No probe covers required   9V battery included   Also available at Wal-Mart stores",2013-05-23 06:01:14,32.18,49.99,Exergen Corporation,,TA2000C,http://i.walmartimages.com/i/p/00/83/40/98/00/0083409800231_300X300.jpg,,Health :    Thermometers,0834098002062,,INFANT CARE & SAFETY,HEALTHCARE ESSENTIALS,CONSUMABLES & INFANT CARE,http://www.toysrus.com/product/index.jsp?productId=2267477,ships free with $45 order of Home Free items,There are no reviews for this retailer,,Exergen Temporal Artery Thermometer,0.1 (in pounds),Walmart,Exergen Temporal Thermometer,TEMPORAL ARTERY THERMOMETER,42.49,57,
,0,721959,http://www.walmart.com/ip/The-Amazing-Spider-Man-Spider-Strike-Battle-Racer-Vehicle/19535343,http://www.walmart.com/ip/The-Amazing-Spider-Man-Spider-Strike-Battle-Racer-Vehicle/19535343,19535343,yes,Walmart.com,The Amazing Spider-Man Spider Strike Battle Racer Vehicle:   The ultimate speedster for your Spider-Man figure Launch the web claw by pushing on the vehicle's spoiler Vehicle comes with figure See all    Spiderman  .,2013-05-23 06:01:13,19.44,,Hasbro,,A2451,http://i.walmartimages.com/i/p/00/65/35/69/69/0065356969770_300X300.jpg,4 Years and up,Toys :    Action Figures,0653569819615,,ACTION FIGURES,BEYBLADES,CORE TOY,http://www.toysrus.com/product/index.jsp?productId=18661186,,There are no reviews for this retailer,,Beyblade Hyperblades Battle Top - Cosmic Pegasus,1.15 (in pounds),Walmart,The Amazing Spider-Man Spider Strike Battle Racer Vehicle,BEYBLADE HYPERBLADES BATTLE TOP AST,9.99,56,37217
